resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,id_str,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_heartrate,max_heartrate,suffer_score,average_watts,device_watts,kilojoules
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,6014.9,2061,2129,14.2,Run,Run,,Garmin Forerunner 735XT,7839899680,7839899680,2022-09-20T17:43:49Z,2022-09-20T19:43:49Z,(GMT+01:00) Europe/Paris,7200.0,,,,11,1,0,1,0,"{'id': 'a7839899680', 'summary_polyline': 'wbohHeq`Mq@cCWe@y@aA_BIkAK[Gq@UcAOOGa@Sc@IM?QDIAe@IgA?YG_@RMRsB`EWLMP}AfDYd@Oh@Nx@B\\bA`DRpATt@?l@GJG?J`@Et@e@fCGvDIrAEdCGZ]^Uj@@t@Np@G|@v@rAnAv@j@p@`Ax@\\b@`@XNPRl@\\d@^ZXj@Hz@XjBLfBNt@Np@jAjCTn@p@vBPr@Ml@_@\\e@Xe@Kc@?_@b@I@Qs@[aC[iB?w@Cm@[g@e@iBq@yAi@}AWq@Sy@Ws@eB}C_@g@Wi@?[Lm@b@]h@Fv@`@^Zd@VXd@bA|@Zn@~@v@Vp@VvBLtBHz@Nr@d@`Bn@zAf@dBj@xAIv@eAx@mAI]`@IDQo@I{@Uk@Ku@Uq@I{@Fs@EQWe@a@iBs@uAsAiESm@{@sA[a@u@}AQw@Nu@`@SL@b@NjAp@b@Px@`Ab@\\r@pA`@\\Vn@R`BRbAPzAf@xBhAnDRhAp@pB?RMRk@d@ULWD[Sc@FSZC?Us@Ku@So@Ku@c@iBDo@[iAOiAu@oA_CgHc@}@iByCEU?MRu@`@K\\HdAf@n@PlBpBl@hAv@h@Jt@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.741757683455944, 2.2994836047291756]","[48.74605533666909, 2.2895763628184795]",2.918,4.301,True,False,True,74.0,51.6,8376845651,8376845651,garmin_ping_239827471519,False,4,0,False,83.3,98.5,180.0,9.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le midi,1615.0,646,654,20.5,Run,Run,,Garmin Forerunner 735XT,7826939333,7826939333,2022-09-18T10:10:21Z,2022-09-18T12:10:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a7826939333', 'summary_polyline': '_jbiHcxjM?v@Fv@\\rBDt@Zh@Zb@BJGn@\\b@z@j@Pl@Pv@NpBXlB?Bc@P[T?tBJt@t@`DJt@Rd@X^Bd@Rl@Np@Hz@d@~AZf@b@Ph@Ah@Jd@Nb@Eb@BXBDHF|@J`@Cv@Iv@Ov@a@fBi@`DYnB]nB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.84156879968941, 2.3555647395551205]","[48.83957466110587, 2.337157242000103]",2.5,3.882,False,False,False,63.8,42.4,8362206459,8362206459,garmin_ping_239509094850,False,0,0,False,82.9,,,,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,15296.7,5994,6702,68.4,Run,Run,,Garmin Forerunner 735XT,7826723447,7826723447,2022-09-18T08:00:59Z,2022-09-18T10:00:59Z,(GMT+01:00) Europe/Paris,7200.0,,,,6,1,0,1,0,"{'id': 'a7826723447', 'summary_polyline': 'a~nhHuf`MqBgFc@aBeBqD]]wCg@iBeAkAAgAWkAGe@LsBGoBk@c@@oCcAaAQQl@UAe@EaBk@MBc@OiA?oBg@aEIkAc@iAGyDkAc@CyLsDc@Be@KqDaBe@FmASg@DcHwBmB{@oB]qC}@gAIa@]c@Q]?w@c@g@MmBoAcAlAkACc@KWIe@kBa@a@iAIyGaBiAKgBw@iASkIeCkAi@wD_AoAMmBs@_@Y_EeAmB_AeIuBqCeAkA_@e@Ie@He@MUwAoAg@oCDgAIgBy@wCs@cBuAgAi@}Do@aAs@sC_@a@[gEcAc@]{KyCkANmAOK_EWmF]kDUiBu@wCYy@qDgFs@{Ay@gAeBwCm@yA_@_@sAyBoE_G{AeBiEgG{BcCcAw@yEwEsD~@yCD}BY_@]mAAc@Dc@Tc@FmAIgA^c@?e@OmCiByCIoBTs@g@e@@e@Ly@gA_@WmA]Uq@@_AXsBAe@aAy@Ys@qBqC[a@UMuDwE_@UYi@}@_A]k@Wk@c@eBG_AMu@k@eBaAiEqBaCcAq@_DaDgCaBoC[e@Jw@vC]z@[`BUl@o@tC_AvBeAiAcFgIuAsB_@]w@wAUSuBoEa@x@a@O]a@c@QcAy@eBcAgA_@]Y[E}@z@c@Fg@IsBAaA^g@IiA_@uBA]{@e@[e@Mc@JkAj@_AdAMr@c@PuA~B_AbAKdA_@De@V_A`Ac@BmBt@oAAsBXiACg@Ha@Ve@EmAo@qBAGPe@Be@[K@GZg@Ig@VEYDu@MO]j@wA{@mAKoA@c@Q_AcB[Ug@l@Sp@SrB[f@eAXkAJe@Ze@Oe@?mAXoAMsBRg@YoARiAIg@JuCQwAa@kAHe@c@e@MsBBaEm@wCCg@QuBFYb@u@vCQpBQt@m@`Bh@^ZBFGu@c@c@`@m@`De@dBc@xCM?Y`@Cj@Y\\c@A}A_@mBq@gB{@_@DWl@AVHZIDhBFo@Yg@?QQ@w@x@{ENoBNs@Tc@Cm@eAo@wBeBIWXm@Ns@`@kDj@_BnA{BLs@x@uCl@}ABaCdBwFh@wCIu@y@oA_AyCC_A`@q@Ro@Cy@M}@E{@Ym@eAUDmBHw@Os@n@_BF}@Cw@Bw@FIh@B?Zl@~CJbA~@dCWK{@yAqA{DIy@^s@Iw@}@wE', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740714974701405, 2.298048036172986]","[48.8416729029268, 2.3555830121040344]",2.552,5.259,False,False,False,75.6,41.1,8361969005,8361969005,garmin_ping_239506391139,False,1,0,False,83.3,,,,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,6140.4,2319,2497,107.4,Run,Run,,Garmin Forerunner 735XT,7803446595,7803446595,2022-09-13T18:18:42Z,2022-09-13T20:18:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,5,2,0,1,0,"{'id': 'a7803446595', 'summary_polyline': 'q}nhHye`MUk@w@yBOq@Yk@[gAW_@Qs@c@mAq@s@c@W_BKw@KmAYM?k@Ye@EaAUi@Iy@QsA?c@ECEcAQI@MFGFOh@w@jAs@jByAxCAPp@`CCxAXh@XhAVf@FAd@b@b@Tx@JfARhAL~@j@b@Pb@RfAr@r@\\lAv@|AnAb@V~@`Ax@f@b@Hb@Eb@Sf@Cb@?PCl@Y~Ae@^Q`@[p@a@d@G`@Hb@ZXr@@?T~@nBjGn@`BtBjCNv@r@tCHx@ALGHIGEa@Oq@C?{Ap@cAl@UPc@Q[SsC|Ae@E_@yA[i@Oy@BOfAuAXi@Gi@^Q~@o@hA}BAMOu@Sm@EAc@Vc@Re@QgAx@{@t@c@X]c@Wi@Qs@C]@EFK~@gA|AgA~AeADM?MWoAWD}@p@_@\\g@\\kA^KTBt@@z@LRHEZ_@XWjD{Bb@?Vl@n@lBAt@a@Vc@Pg@Yc@NuAnAq@|@ATX~ARfBXf@V@z@aADKEU?Ub@Yf@a@FKf@cAd@]b@LZf@Vn@AJs@l@\\a@d@?b@P\\`@Xj@Vp@TpAAJ_@XgBx@o@b@cA]UR}@j@e@N_@`@?DXhBRl@PXb@QhAcAk@Xa@ZUXIT?D^z@JlANTj@ZTNJP?AFPPJXBd@Od@Ih@V`@GRU`Au@Z_@C[_@aBEo@CGKy@m@kCE}@UmBo@_DYo@}@gA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74070944264531, 2.2979639656841755]","[48.740558652207255, 2.2973292879760265]",2.648,4.627,True,False,True,86.5,51.6,8335798765,8335798765,garmin_ping_238911661443,False,4,0,False,81.9,145.8,178.0,42.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied dans l'après-midi,20116.9,7450,8320,152.4,Run,Run,,Garmin Forerunner 735XT,7786121485,7786121485,2022-09-10T14:09:26Z,2022-09-10T16:09:26Z,(GMT+01:00) Europe/Paris,7200.0,,,,24,1,0,1,0,"{'id': 'a7786121485', 'summary_polyline': 'q}nhHif`Mu@wA}EeMe@O{C[aBg@s@DuCaAaDBkBq@wB[cBq@gAf@mACe@IsAs@eCe@_CIc@X_Dy@e@LuDaBc@T}DkAuFyBc@IYTiEgBiAB}FkAeAm@gD}@}As@e@@eCeAgAKsDgAeBgAe@C_@f@kCXIaAOYw@gAc@SsAEuEcAoJwCwCm@cJ}C}@CsJ{DaAMcG{BcDe@uDgBc@Rc@AU_BwAo@eARu@CeDqAoDi@]i@a@U{EeB}EoAeAKgAk@oCOe@k@sAm@aCa@kBo@aBScCNMKU{AKqHm@_Fy@wEk@}AyJcP}@iB{@_AYo@oEuGyB_CqDeFmCcDsEyDmA}AcAd@cC\\sECeBi@{Dd@yC?gE{AaCQkB\\_Bm@w@By@wAmB{@sBwBc@kA}@}@Qu@[a@]yAC_AT}@eAcAQg@mAuA]MmBgDwBwIo@aDGy@{ByBoC}A[o@_AaAMg@Y]uAc@oCoB]KaBhHu@|AC^oBtG]^L|BGzAi@hD?x@h@zLKt@?r@Rn@Fd@f@|IH~CC|Bb@dC?~@RvBTvEEnA[`BLjAPZtB~AKbCdB?f@UnBXp@Gb@P\\p@b@Nx@H\\VnBVpAFpBh@`@b@ZbBjA|DCPL^rAfCj@dBj@t@v@nDpAbDVUhAx@bCz@Xl@h@hDBnBKz@?tArAvBlBjF`@`@r@vA\\dBdCjGfEzL~AtDx@rC`AzBbA|D`AfQTbFGpBMv@sAtC?^Sl@TzAv@`B@p@_@|ABrBsArH?f@|ArBlG~Fr@h@fA@jAd@lCrBvAdBbAt@fAj@zEx@~A|AjAZhF\\d@L~@|@d@Dx@WbBd@|@tAXhAb@g@LDh@l@jAh@~HtFjElDnBr@`A~@\\DNp@^b@dAh@b@GbAk@fBSNBTh@bAj@b@EZ]b@L\\d@hBd@vC\\zFLvEt@jAZhAr@zFJrCd@tBMxAJnAVpBlAnAVrDo@|FGxBHxAt@d@HbERrGMz@i@vBQ~CX~DDrBMrBe@dCnApAIjAg@pBb@N\\SZ`@DpA[rBDdF^~Dl@f@AlCsAnC`@fBbAhALpG`CnFrC|A`BL@To@DsAn@jBLq@z@a@\\e@fAY~CiE`BQdAkB~@i@bA}@nEuGbByAtAcCLu@FmDNq@p@_AbF{DLs@EqAe@cCe@gFm@oE', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740825951099396, 2.2978575993329287]","[48.74342802911997, 2.29515066370368]",2.7,5.732,True,False,True,106.0,43.0,8316221356,8316221356,garmin_ping_238490642450,False,4,0,False,83.2,159.5,177.0,244.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,6475.0,2548,2626,65.9,Run,Run,,Garmin Forerunner 735XT,7776461973,7776461973,2022-09-08T18:13:47Z,2022-09-08T20:13:47Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a7776461973', 'summary_polyline': 'yaohHas_M[b@g@P]VYl@_@ESOUGc@Lc@Rc@J_@\\]b@s@h@_@JQCi@@g@CKEa@Zg@@a@Pm@d@c@R}@d@o@Vi@Da@XUFmAFcAPi@Po@\\e@NM@YFm@a@a@e@Uc@mC_C_@a@]g@UUYi@CWm@m@O[a@a@UuA[iA{@oCMs@c@y@Ye@a@Yu@We@W{A}@o@e@e@Oa@[ISM?WO_@q@@WGIS@_ASaAa@uA_@eAa@g@[wEaBkAAkALUCg@WiBi@e@Ug@Mi@IeDuAeAg@gAc@a@K{A~@G?_@q@[@IHa@N@ZJ\\Hr@El@f@~A@\\\\tAJt@Nn@XlB^hBJXF@RE^p@FrAXlALv@FtBFNB@t@M\\`@nAjC`@X\\]LYj@s@`@Tz@xA`@L`@Oj@oAd@s@Za@ZUt@kA`@Yd@?rAFd@Dh@`@?vBR~AZb@TV`@Rj@TFL?PGXANABb@\\x@fAR`@V^x@`AHp@Vr@Jx@D`BTlBEx@YfA@x@U~F[hBY`Aa@zCSh@DE@DEDET?XQ|@g@vAU~A?t@Mr@KXJ`@Cx@MdBe@pD[dABt@Iv@M\\If@_AzCIx@Sj@Qn@Gx@K|BIt@m@dCOfBGRMt@m@hCmAbE_@b@qA]gAa@cAi@[a@CB?TLPb@VbBr@p@XfAZ`@Z|CnBp@h@JVA^a@hAI^s@pFm@tDQp@El@Kr@Qp@Iv@@v@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74101219698787, 2.2969794273376465]","[48.7570271641016, 2.2708079405128956]",2.541,3.669,True,False,True,106.0,52.9,8305296462,8305296462,garmin_ping_238246610335,False,0,0,False,81.5,145.6,164.0,47.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Sortie vélo en soirée,12062.2,2992,3151,111.5,Ride,Ride,,Garmin Forerunner 735XT,7771287692,7771287692,2022-09-07T17:50:50Z,2022-09-07T19:50:50Z,(GMT+01:00) Europe/Paris,7200.0,,,,9,1,0,1,0,"{'id': 'a7771287692', 'summary_polyline': '{rnhHmu_Mq@uB[Y_CcDaBeDmHyRi@KI?Bi@IEyAO_@KkCQ{B]a@@uBYuBUiAOoB]i@EqBEwAU_@KKAC@s@MgC]qCC]EoBEmB[uBUoAi@sBe@gBo@cCq@?AkBs@_BYaDaA{Bc@kBm@q@Yy@SoBY{Ak@oBe@o@Wg@KkBu@{GqB_BkA_@]WIwASQBw@MyCaAwEqAoLkDyHwBqBg@kBq@mBk@sAYy@KiBi@}@g@kBw@_GeBq@KsABs@YgBc@ML?n@ED?IDBABB?AGEAElCd@xFJt@VrD`AtJJhD|A~NDx@?\\HnACT_Ct@@CQHmCn@{EpAWB?BMA]OSASJOTIXa@~DSdACRLfB@dBAzAHbMOfDAh@QfDKfDc@vCI|AGdC@rBVvB@p@RjBjDvCl@l@xBlDxC|C\\Rx@ZTDbCKbA?`@P^d@hA|B~BzFf@^~Ap@lFKbBd@`@fCPRhBDlBAdCBx@d@\\VxDJbGApAGVGb@m@PErAGt@@dB^lADfD?nBKh@Ur@@`B`A~@GbBc@h@@hA^Z`@GDQGCHfA?hBGhC?dJhAb@?TIrAaAHEN?bAJpAXp@Zx@j@b@@XF`Bt@\\Rv@RnBr@bFfCp@v@l@\\Vs@DqAh@xBBAFi@DGf@UjAeAp@SrAiAHKl@mAX_@XIZE^?PITWx@{AHm@FEPRzB}BN[t@}@b@{@tAsA|AaBZm@`@}@F]BgBNoBTyBi@aBKq@S{AMaBEuAbBu@`D}B@GE{@e@{CMkAGaB}@qELW~AoAVe@l@cB`@aBj@Bx@r@l@XlB@n@Mr@lC~@@Em@_@o@Ci@BUHGH?FHVlBHRDBl@YxAgAb@a@l@YnAy@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740460416302085, 2.29735242202878]","[48.74044943600893, 2.2974001988768578]",4.031,10.579,True,False,True,105.1,52.5,8299471312,8299471312,garmin_ping_238115086184,False,0,0,False,,123.9,147.0,17.0,49.7,False,148.8
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,4008.8,1630,1635,13.3,Run,Run,,Garmin Forerunner 735XT,7751474514,7751474514,2022-09-04T08:50:03Z,2022-09-04T10:50:03Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a7751474514', 'summary_polyline': '}_|hHozxKjAv@lB~@p@Xb@Ll@Mb@CbEhB`BfAb@Tb@L`@U^e@BM@{@Mm@W}AAa@GIMMe@Sc@O_Aa@c@[eAg@]McAs@wAg@aCcAsBkASWOs@?w@Ew@SUEq@TcBb@gBNy@TmB|@qEHu@bBeKTm@\\_@Zk@Ro@Jc@LiDKw@Uk@Yc@]_@e@Mg@EYF}@h@[h@MJe@POCmAk@Mq@CEe@[gAg@c@W{DiB_@WoAq@c@Qc@WMA_@\\Ib@FNLPb@Rb@LfAh@jDpBjBt@xEzB^SjAeBROXMd@IhALv@lATl@JdAAXBx@HT^d@fAb@v@TjAh@tBhA~CnBbA^^Rb@Nd@VZZBHJv@@Et@@ZEhBv@b@ZlBz@`@DNS`@NfAf@bAl@fAb@xCfBFGXeC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.809115244075656, 2.098486740142107]","[48.79940455779433, 2.104290956631303]",2.459,3.011,True,False,True,123.0,111.9,8277123466,8277123466,garmin_ping_237650906658,False,0,0,False,83.7,165.7,179.0,66.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,10012.2,3357,3439,21.9,Run,Run,,Garmin Forerunner 735XT,7751288693,7751288693,2022-09-04T07:49:35Z,2022-09-04T09:49:35Z,(GMT+01:00) Europe/Paris,7200.0,,,,19,1,0,1,0,"{'id': 'a7751288693', 'summary_polyline': 'eqzhHs`zKe@i@m@_@g@[c@OeBeAe@Sc@Vi@DMKI_@a@e@iB_Aw@YcAe@sD{AyA{@iAa@k@[c@Oc@SYk@Eu@Pw@}@uCg@k@GC]C[FULe@^SZUr@W`@Ob@CRAlAB\\Az@c@nCa@|AYbCc@xAc@rBKv@a@bBKfAUpBo@rCc@\\Sn@_@\\c@He@MiAq@yC{AuCaAc@WgAe@e@P_@`@]f@Qr@?nBDt@DLb@\\t@`@hA`@XPrDhBnAh@^Tb@^Tl@Bv@AZPj@Jp@Iv@iAbG[lBk@hEMt@St@WvBk@hDu@rA]f@a@`@m@EKFu@xCiAtFq@`FFz@Cx@Ez@@x@Fz@Jt@j@vA\\d@\\`@b@Td@Pf@Db@?f@I`@S\\[t@aB\\a@d@iFf@mDLqAXmBH}@Kw@Ou@BsBEy@F{@Hm@`@iBv@mE^}CpAqGl@cDZe@`@WRm@^c@d@Qb@HpCdAdAf@dAj@\\LdB~@bAn@^`@^VhAr@h@FnA^b@Tb@Pb@XNFj@d@d@Td@Ab@Hb@Ol@{AToBQo@w@qAeAi@gAu@y@a@s@c@a@Qy@c@y@]kDmBc@Sg@OcDmBeAg@iAm@[i@Qu@?}@Ym@Eu@F{@l@}B~@yGz@sETcB`@eBZkBpAeC^wABw@?y@D{@Go@Su@Se@S[a@WYIe@Ae@La@Vw@nA_@jAAx@@z@Dx@Ex@Kp@u@bEUp@{@xESv@Mr@QhBWlBk@dDYd@a@RUn@c@Zc@Bc@OeD{A_BaAcA_@uCwAg@J_@Zk@x@Ot@?z@B~@Lx@`@\\dAh@`@Vl@V~Ah@bAn@d@TfAb@fAp@Tn@Fx@Ep@^d@@v@Or@Iz@w@bFaA~FeBnL_A~@Yd@_@`@e@Fe@IUr@Mr@e@nD?x@NlB?v@YtBPfBDz@H`@Hz@Bp@BLn@Rr@\\H@b@ENGVCxAALBN?Rq@Nw@@Uz@yFb@yBJy@Pu@@o@_@sAYmDAw@p@yCRaBx@aFZmCl@oC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.80163942463696, 2.1045859158039093]","[48.810522900894284, 2.0966132171452045]",2.982,4.856,True,False,True,123.0,107.7,8276915727,8276915727,garmin_ping_237648234370,False,2,0,False,85.7,164.5,185.0,138.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,3649.0,1278,1278,0.0,Run,Run,,Garmin Forerunner 735XT,7737815697,7737815697,2022-09-01T16:59:27Z,2022-09-01T18:59:27Z,(GMT+02:00) Libya,7200.0,,,,0,1,0,1,0,"{'id': 'a7737815697', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],2.855,3.286,True,False,True,,,8261569996,8261569996,garmin_ping_237307239602,False,0,0,False,86.3,165.9,186.0,55.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Séance de musculation en soirée,0.0,889,889,0.0,WeightTraining,WeightTraining,30.0,Garmin Forerunner 735XT,7737635505,7737635505,2022-09-01T16:43:34Z,2022-09-01T18:43:34Z,(GMT+01:00) Poland,7200.0,,,,0,1,0,1,0,"{'id': 'a7737635505', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,False,True,,,8261372177,8261372177,garmin_ping_237304112171,False,0,0,False,,108.3,129.0,2.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,5036.8,1665,1747,54.4,Run,Run,,Garmin Forerunner 735XT,7721426693,7721426693,2022-08-29T17:54:10Z,2022-08-29T19:54:10Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,1,0,1,0,"{'id': 'a7721426693', 'summary_polyline': 'esnhHmu_M[Ji@ZWPURc@Ty@l@ILCHEJ[TMC{@mDs@Zm@EMBc@ZQVIHMHODSPQr@MF_@Ia@Yc@Dc@Pe@LkD`Ce@Bc@Cq@Pe@Fg@NaAn@M?GBOLw@^}A^_@Vg@He@CaBXgAb@a@b@OHCASO_@Qo@s@[e@_@_@_@]kBqA_A_A]Wo@j@_@`@q@hAqA`Bq@bAc@z@qApCq@bAq@rAa@Lq@i@WG[b@Mp@EpAWvCEx@Bt@Ep@M`@EZOj@]jBY~AOjAc@zBm@nCYdDEx@ShBM`CEHg@L_Ad@y@j@c@JeA@{@Ki@AeAKe@Ge@Mg@GoBGe@Da@Qc@DSHc@He@?IQBMNAHGAMGEc@M[Ya@K}@PqA`@]Dg@Eo@]a@YMEWAmA`@sDNaCDc@Gc@Oe@GkAEg@@eAJY^HIXe@NEtBCf@D`ANrA@b@Bd@?f@Hf@@pBKf@Sd@Kd@?@Db@PpAf@pAI`@U`@Gf@Fp@T^HLLAJE@o@AIJRf@f@?b@OPGh@e@`@Fz@AfBFlALjAR^JdANd@@jALLAb@S~@o@f@KhAL^Hr@Rb@RRPd@Vz@Nh@Nd@Rb@V|@RXL', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74051573686302, 2.2973540145903826]","[48.75339520163834, 2.283457238227129]",3.025,4.309,True,False,True,93.7,52.9,8243254138,8243254138,garmin_ping_236911980253,False,1,0,False,84.0,153.1,182.0,41.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,2601.7,1092,1145,11.4,Run,Run,,Garmin Forerunner 735XT,7712825926,7712825926,2022-08-28T08:29:53Z,2022-08-28T10:29:53Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a7712825926', 'summary_polyline': 'iashHug`M^{@PEL@~@I`@MFKNHLl@JJFA?YX?DE@MGa@Dc@JGXLd@K^Ob@Ej@ATIpBQb@GR@FBJLTQrDWp@KlAYp@KVQf@E`@Fd@Gb@Hb@J^Rl@NtB|@jA`@x@Zb@VTDb@Az@XFRPVDP`APh@b@~@dAzAx@f@?d@R\\Z|@fAzAvEVj@RtBHVRNV\\NZ^\\Vp@n@l@\\f@vEfE\\j@f@T|@k@h@Kp@[d@Gb@Qf@@`A]~@Md@QfAYr@c@`@MLEp@@JGHMb@Oh@NXCXIj@k@f@s@dAk@j@Ot@[b@T\\\\HAH_@AKNCFMXQJC\\a@j@_@b@B', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.76325625926256, 2.3002793826162815]","[48.74258623458445, 2.2971216682344675]",2.382,3.137,True,False,True,62.0,52.9,8233518563,8233518563,garmin_ping_236715694502,False,0,0,False,83.1,157.2,170.0,32.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,16037.6,5839,5908,173.8,Run,Run,,Garmin Forerunner 735XT,7712825149,7712825149,2022-08-28T06:47:06Z,2022-08-28T08:47:06Z,(GMT+01:00) Europe/Paris,7200.0,,,,22,1,0,1,0,"{'id': 'a7712825149', 'summary_polyline': '_snhHyv_MM@KZaDvBcAfAGCWuAIeAMOy@p@e@KQHk@p@_@\\c@N]`@BXPZF^OrAHb@EJ]`@kElDeBv@f@~CJv@?Xw@nAaAdAeAj@o@P]\\\\zDRzAOl@aAjAIVEh@XbAv@hGOr@yAlB_@V}@bAuAbCs@n@Wh@mA|AMCkB`C_Bd@yAnBoA`Ao@\\e@j@mA~@OVIEg@mBE?IjAUj@_@W{@eAc@ScBk@mCkA_BYcCqAw@EaAy@}@c@eAWyAGwBnAWDcFe@aEy@wAJe@IwBl@MSDILC@KaAs@s@MgBf@iADsAo@Ye@q@j@_@HqHPe@Eu@_@_C?gBX]^yCD{DQsDAc@Wy@Ue@HqEOeC?[a@Ow@aAaAMm@Hw@CSwEVg@CGc@b@Or@Bv@K|@i@v@KdBcA`DmCfAg@pAwAbBuAx@e@nAoAnF{C`A{@\\c@`BcBxCqB\\a@jC}BnFmDd@Mf@a@`BeCTmA?{@IgA]kBGqEQkF[sC?}@KuBOw@cA{@Wg@eAs@q@YoFfAc@@Uk@m@{CW}@[sDW}EOo@y@q@aD}AaAy@wAc@i@G{EpAiHzAsCr@mBv@yDv@mBt@sB\\aAp@Or@NnACv@wAp@uCt@_@OWq@Ku@m@qAOw@g@cBi@DqCp@c@PALLbEVdDpAbHd@hMLNd@LnC_@tAz@Q|@E~@NrBp@tAb@^jAb@h@tFRvHb@xANp@TrBJxDPpBPjDl@xCZzDVp@nAt@tCKlA[d@AdA[~@e@zAkA`BcBdAq@nDoChAk@bA}@bC}AhFeF~FuEnCiBdDwCjCgB^e@Ti@RcBcAqN?g@[kBSqBMqACaBUiCwAmBa@[iA]gG`A_CgC]m@u@cCSkBw@qAqCsAgBGoAa@e@?iA^oBRwApBwBpC{@~@gAEa@NmA~AuA~@{@HkBYgDmCe@BQr@AxBDr@EtBYt@a@Z_HdBwDfAQp@AlBVnBLj@f@LzBc@j@Dx@d@?l@QlB?n@XxAf@t@^Zd@Ph@FLt@VxDx@`JLdC@x@Z|A|@vGNfDVxB?x@L|AJv@x@hAbB@nBWrASZWlBi@|AgB`F_D\\_@hAk@~A_BzCwB`A_Ad@MVUZe@?aBRw@bD_Jx@uCj@aBHaAb@cBXo@@aAP_Bv@sC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740479527041316, 2.2975766379386187]","[48.76436862163246, 2.2970548644661903]",2.747,5.17,True,False,True,98.9,52.9,8233517642,8233517642,garmin_ping_236715680893,False,8,0,False,84.2,160.2,181.0,200.0,,,
